Current Time,GPS Time,clock.zone Time,Drift,clock.zone Sync Precision,Fix Quality,Number of SAT
2023-06-15 18:21:08.426303,1686831669,1686799242.68,0.672154714419993,0.479,1,12
2023-06-15 18:21:09.426330,1686831670,1686799242.68,0.3324637021034186,0.479,1,12
2023-06-15 18:21:10.426835,1686831671,1686799242.68,0.7411802504455242,0.479,1,12
2023-06-15 18:21:11.429127,1686831672,1686799242.68,0.16917337737804494,0.479,1,12
2023-06-15 18:21:12.428157,1686831673,1686799242.68,0.08113778816229433,0.479,1,12
2023-06-15 18:21:13.428685,1686831674,1686799242.68,0.27369399311084586,0.479,1,12
2023-06-15 18:21:14.420394,1686831675,1686799242.68,0.6613504174717146,0.479,1,12
2023-06-15 18:21:15.420070,1686831676,1686799242.68,0.41318430326179256,0.479,1,12
2023-06-15 18:21:16.424888,1686831677,1686799242.68,0.9372841915661179,0.479,1,12
2023-06-15 18:21:17.425774,1686831678,1686799242.68,0.47912856257036585,0.479,1,12
2023-06-15 18:21:18.421857,1686831679,1686799242.68,0.7948670940894764,0.479,1,12
2023-06-15 18:21:19.425256,1686831680,1686799242.68,0.1186535390845278,0.479,1,12
2023-06-15 18:21:20.426143,1686831681,1686799242.68,0.8475948173677474,0.479,1,12
2023-06-15 18:21:21.427616,1686831682,1686799242.68,0.05334197820209696,0.479,1,12
2023-06-15 18:21:22.429307,1686831683,1686799242.68,0.1341265460565304,0.479,1,12
2023-06-15 18:21:23.427952,1686831684,1686799242.68,0.28152789105231424,0.479,1,12
2023-06-15 18:21:24.428192,1686831685,1686799242.68,0.21989821053761727,0.479,1,12
2023-06-15 18:21:25.420675,1686831686,1686799242.68,0.7904045136910558,0.479,1,12
2023-06-15 18:21:26.427923,1686831687,1686799242.68,0.5782761160695494,0.479,1,12
2023-06-15 18:21:27.425440,1686831688,1686799242.68,0.0034709523002273146,0.479,1,12
2023-06-15 18:21:28.421493,1686831689,1686799242.68,0.1704663519340256,0.479,1,12
2023-06-15 18:21:29.420424,1686831690,1686799242.68,0.15231458586521607,0.479,1,12
2023-06-15 18:21:30.421536,1686831691,1686799242.68,0.1633364970747765,0.479,1,12
2023-06-15 18:21:31.422137,1686831692,1686799242.68,0.6267691164522166,0.479,1,12
2023-06-15 18:21:32.421626,1686831693,1686799242.68,0.3380084630999278,0.479,1,12
2023-06-15 18:21:33.426208,1686831694,1686799242.68,0.8191179678343137,0.479,1,12
2023-06-15 18:21:34.426642,1686831695,1686799242.68,0.9938199591892474,0.479,1,12
2023-06-15 18:21:35.422791,1686831696,1686799242.68,0.11947156417676508,0.479,1,12
2023-06-15 18:21:36.429352,1686831697,1686799242.68,0.1667578787920082,0.479,1,12
2023-06-15 18:21:37.427738,1686831698,1686799242.68,0.8220791013134282,0.479,1,12
2023-06-15 18:21:38.427116,1686831699,1686799242.68,0.8027295023912882,0.479,1,12
2023-06-15 18:21:39.422490,1686831700,1686799242.68,0.6085364410964625,0.479,1,12
2023-06-15 18:21:40.420826,1686831701,1686799242.68,0.8617051038133977,0.479,1,12
2023-06-15 18:21:41.426646,1686831702,1686799242.68,0.0872625582924006,0.479,1,12
2023-06-15 18:21:42.428726,1686831703,1686799242.68,0.02450321412368406,0.479,1,12
2023-06-15 18:21:43.422730,1686831704,1686799302.68,0.20283978227006827,0.269,1,12
2023-06-15 18:21:44.430775,1686831705,1686799302.68,0.6513861025014767,0.269,1,12
2023-06-15 18:21:45.422361,1686831706,1686799302.68,0.1514027167808335,0.269,1,12
2023-06-15 18:21:46.433430,1686831707,1686799302.68,0.9777052629862413,0.269,1,12
2023-06-15 18:21:47.430460,1686831708,1686799302.68,0.6300405737209855,0.269,1,12
2023-06-15 18:21:48.431773,1686831709,1686799302.68,0.8273813083982432,0.269,1,12
2023-06-15 18:21:49.428911,1686831710,1686799302.68,0.15510728323021394,0.269,1,12
2023-06-15 18:21:50.425690,1686831711,1686799302.68,0.6763287339888941,0.269,1,12
2023-06-15 18:21:51.428107,1686831712,1686799302.68,0.36332428453247056,0.269,1,12
2023-06-15 18:21:52.429019,1686831713,1686799302.68,0.7123791519172117,0.269,1,12
2023-06-15 18:21:53.421905,1686831714,1686799302.68,0.264245183375977,0.269,1,12
2023-06-15 18:21:54.428649,1686831715,1686799302.68,0.5534135024270557,0.269,1,12
2023-06-15 18:21:55.422284,1686831716,1686799302.68,0.5319301787281471,0.269,1,12
2023-06-15 18:21:56.429875,1686831717,1686799302.68,0.9872785967591744,0.269,1,12
2023-06-15 18:21:57.427078,1686831718,1686799302.68,0.6333926877051022,0.269,1,12
2023-06-15 18:21:58.427888,1686831719,1686799302.68,0.22175503193130908,0.269,1,12
2023-06-15 18:21:59.427466,1686831720,1686799302.68,0.04978535558210995,0.269,1,12
2023-06-15 18:22:00.421664,1686831721,1686799302.68,0.28845264214767286,0.269,1,12
2023-06-15 18:22:01.429318,1686831722,1686799302.68,0.9548062864985474,0.269,1,12
2023-06-15 18:22:02.428685,1686831723,1686799302.68,0.19825088308995065,0.269,1,12
2023-06-15 18:22:03.424566,1686831724,1686799302.68,0.5668326283516706,0.269,1,12
2023-06-15 18:22:04.419945,1686831725,1686799302.68,0.9347736076919129,0.269,1,12
2023-06-15 18:22:05.422034,1686831726,1686799302.68,0.4936204024415647,0.269,1,12
2023-06-15 18:22:06.422198,1686831727,1686799302.68,0.3650913537746314,0.269,1,12
2023-06-15 18:22:07.424167,1686831728,1686799302.68,0.17708096342301105,0.269,1,12
2023-06-15 18:22:08.423953,1686831729,1686799302.68,0.11985523952801369,0.269,1,12
2023-06-15 18:22:09.423730,1686831730,1686799302.68,0.959180059334151,0.269,1,12
2023-06-15 18:22:10.423145,1686831731,1686799302.68,0.3341430496003729,0.269,1,12
2023-06-15 18:22:11.430046,1686831732,1686799302.68,0.7048759120034029,0.269,1,12
2023-06-15 18:22:12.428625,1686831733,1686799302.68,0.1970572243496891,0.269,1,12
2023-06-15 18:22:13.427288,1686831734,1686799302.68,0.9367677111237431,0.269,1,12
2023-06-15 18:22:14.423648,1686831735,1686799302.68,0.34282535366128164,0.269,1,12
2023-06-15 18:22:15.422780,1686831736,1686799302.68,0.6269743847578091,0.269,1,12
2023-06-15 18:22:16.428755,1686831737,1686799302.68,0.669826286602598,0.269,1,12
2023-06-15 18:22:17.431460,1686831738,1686799302.68,0.20862694348391098,0.269,1,12
2023-06-15 18:22:18.428223,1686831739,1686799302.68,0.21308362255450364,0.269,1,12
2023-06-15 18:22:19.423790,1686831740,1686799302.68,0.014621916670134905,0.269,1,12
2023-06-15 18:22:20.423857,1686831741,1686799302.68,0.28587085665369316,0.269,1,12
2023-06-15 18:22:21.426715,1686831742,1686799302.68,0.23181538921566258,0.269,1,12
2023-06-15 18:22:22.424627,1686831743,1686799302.68,0.9758632933702537,0.269,1,12
2023-06-15 18:22:23.425462,1686831744,1686799302.68,0.12238693272180423,0.269,1,12
2023-06-15 18:22:24.427845,1686831745,1686799302.68,0.18003240350474425,0.269,1,12
2023-06-15 18:22:25.422660,1686831746,1686799302.68,0.48118112697727666,0.269,1,12
2023-06-15 18:22:26.424002,1686831747,1686799302.68,0.6676561706500728,0.269,1,12
2023-06-15 18:22:27.425418,1686831748,1686799302.68,0.7418271192827431,0.269,1,12
2023-06-15 18:22:28.422945,1686831749,1686799302.68,0.5226980277067548,0.269,1,12
2023-06-15 18:22:29.418980,1686831750,1686799302.68,0.20778470307932706,0.269,1,12
2023-06-15 18:22:30.422835,1686831751,1686799302.68,0.8464262742986128,0.269,1,12
2023-06-15 18:22:31.422809,1686831752,1686799302.68,0.009721881818306466,0.269,1,12
2023-06-15 18:22:32.419184,1686831753,1686799302.68,0.7021714423391797,0.269,1,12
2023-06-15 18:22:33.424751,1686831754,1686799302.68,0.12884924616991056,0.269,1,12
2023-06-15 18:22:34.426055,1686831755,1686799302.68,0.7437989887092109,0.269,1,12
2023-06-15 18:22:35.425441,1686831756,1686799302.68,0.35573338282581735,0.269,1,12
2023-06-15 18:22:36.421012,1686831757,1686799302.68,0.08026074362151758,0.269,1,12
2023-06-15 18:22:37.425042,1686831758,1686799302.68,0.6816116536454495,0.269,1,12
2023-06-15 18:22:38.424114,1686831759,1686799302.68,0.10526294329659436,0.269,1,12
2023-06-15 18:22:39.419578,1686831760,1686799302.68,0.2616864595395233,0.269,1,12
2023-06-15 18:22:40.424040,1686831761,1686799302.68,0.6860753035663003,0.269,1,12
2023-06-15 18:22:41.424327,1686831762,1686799302.68,0.23584971100087593,0.269,1,12
2023-06-15 18:22:42.419751,1686831763,1686799302.68,0.2662634709196373,0.269,1,12
2023-06-15 18:22:43.426138,1686831764,1686799362.68,0.7911501208780382,0.482,1,12
2023-06-15 18:22:44.426395,1686831765,1686799362.68,0.3789702834379902,0.482,1,12
2023-06-15 18:22:45.422951,1686831766,1686799362.68,0.31654298132099123,0.482,1,12
2023-06-15 18:22:46.422553,1686831767,1686799362.68,0.16013453021729962,0.482,1,12
2023-06-15 18:22:47.436014,1686831768,1686799362.68,0.31981513439810794,0.482,1,12
2023-06-15 18:22:48.434181,1686831769,1686799362.68,0.4964699780243279,0.482,1,12
2023-06-15 18:22:49.431876,1686831770,1686799362.68,0.11372873593492028,0.482,1,12
2023-06-15 18:22:50.429025,1686831771,1686799362.68,0.6461167404068457,0.482,1,12
2023-06-15 18:22:51.432577,1686831772,1686799362.68,0.9554264142992133,0.482,1,12
2023-06-15 18:22:52.427886,1686831773,1686799362.68,0.08290178501772427,0.482,1,12
2023-06-15 18:22:53.432713,1686831774,1686799362.68,0.5362393286184718,0.482,1,12
2023-06-15 18:22:54.431487,1686831775,1686799362.68,0.373165395506178,0.482,1,12
2023-06-15 18:22:55.423295,1686831776,1686799362.68,0.1948034276772007,0.482,1,12
2023-06-15 18:22:56.428319,1686831777,1686799362.68,0.13294183106165514,0.482,1,12
2023-06-15 18:22:57.429268,1686831778,1686799362.68,0.36707651084030835,0.482,1,12
2023-06-15 18:22:58.424546,1686831779,1686799362.68,0.17715148651552726,0.482,1,12
2023-06-15 18:22:59.432501,1686831780,1686799362.68,0.5261798450974702,0.482,1,12
2023-06-15 18:23:00.428205,1686831781,1686799362.68,0.495731829527416,0.482,1,12
2023-06-15 18:23:01.433413,1686831782,1686799362.68,0.7408221156501053,0.482,1,12
2023-06-15 18:23:02.436468,1686831783,1686799362.68,0.626777115207432,0.482,1,12
2023-06-15 18:23:03.430596,1686831784,1686799362.68,0.056769472757658423,0.482,1,12
2023-06-15 18:23:04.428065,1686831785,1686799362.68,0.38905816237268964,0.482,1,12
2023-06-15 18:23:05.423648,1686831786,1686799362.68,0.8960733214498213,0.482,1,12
2023-06-15 18:23:06.428974,1686831787,1686799362.68,0.3390979442586517,0.482,1,12
2023-06-15 18:23:07.429753,1686831788,1686799362.68,0.2927031429511717,0.482,1,12
2023-06-15 18:23:08.432110,1686831789,1686799362.68,0.09828423084028004,0.482,1,12
2023-06-15 18:23:09.429852,1686831790,1686799362.68,0.13076855949138833,0.482,1,12
2023-06-15 18:23:10.426708,1686831791,1686799362.68,0.2753575349475659,0.482,1,12
2023-06-15 18:23:11.434352,1686831792,1686799362.68,0.6111822164131001,0.482,1,12
2023-06-15 18:23:12.433505,1686831793,1686799362.68,0.9866887596484206,0.482,1,12
2023-06-15 18:23:13.431552,1686831794,1686799362.68,0.8719668494190986,0.482,1,12
2023-06-15 18:23:14.431162,1686831795,1686799362.68,0.40217330566833764,0.482,1,12
2023-06-15 18:23:15.426880,1686831796,1686799362.68,0.5076431411114952,0.482,1,12
2023-06-15 18:23:16.434257,1686831797,1686799362.68,0.5624418337045405,0.482,1,12
2023-06-15 18:23:17.429853,1686831798,1686799362.68,0.29827224482947967,0.482,1,12
2023-06-15 18:23:18.431484,1686831799,1686799362.68,0.35171036633906716,0.482,1,12
2023-06-15 18:23:19.426894,1686831800,1686799362.68,0.8715621640409222,0.482,1,12
2023-06-15 18:23:20.422909,1686831801,1686799362.68,0.08251054998438401,0.482,1,12
2023-06-15 18:23:21.429380,1686831802,1686799362.68,0.4829772059001526,0.482,1,12
2023-06-15 18:23:22.424946,1686831803,1686799362.68,0.27167353402015093,0.482,1,12
2023-06-15 18:23:23.433523,1686831804,1686799362.68,0.6798268853416563,0.482,1,12
2023-06-15 18:23:24.434229,1686831805,1686799362.68,0.40639461713763614,0.482,1,12
2023-06-15 18:23:25.425696,1686831806,1686799362.68,0.29861340095885613,0.482,1,12
2023-06-15 18:23:26.434194,1686831807,1686799362.68,0.4761073581449512,0.482,1,12
2023-06-15 18:23:27.430176,1686831808,1686799362.68,0.4721306788580213,0.482,1,12
2023-06-15 18:23:28.431390,1686831809,1686799362.68,0.33145096947400443,0.482,1,12
2023-06-15 18:23:29.431203,1686831810,1686799362.68,0.022544995855215966,0.482,1,12
2023-06-15 18:23:30.425967,1686831811,1686799362.68,0.4532555337054257,0.482,1,12
2023-06-15 18:23:31.430469,1686831812,1686799362.68,0.5882649380135044,0.482,1,12
2023-06-15 18:23:32.431518,1686831813,1686799362.68,0.07837511667577046,0.482,1,12
2023-06-15 18:23:33.437792,1686831814,1686799362.68,0.7594085638125413,0.482,1,12
2023-06-15 18:23:34.428615,1686831815,1686799362.68,0.3614965528854768,0.482,1,12
2023-06-15 18:23:35.426479,1686831816,1686799362.68,0.6384170199196221,0.482,1,12
2023-06-15 18:23:36.428227,1686831817,1686799362.68,0.8898814351108403,0.482,1,12
2023-06-15 18:23:37.442265,1686831818,1686799362.68,0.9390265786613116,0.482,1,12
2023-06-15 18:23:38.432913,1686831819,1686799362.68,0.7988018674772286,0.482,1,12
2023-06-15 18:23:39.430979,1686831820,1686799362.68,0.7545055054946259,0.482,1,12
2023-06-15 18:23:40.414024,1686831821,1686799362.68,0.9898030519279571,0.482,1,12
2023-06-15 18:23:41.419118,1686831822,1686799362.68,0.33907422030832324,0.482,1,12
2023-06-15 18:23:42.419167,1686831823,1686799362.68,0.38406211071759777,0.482,1,12
2023-06-15 18:23:43.419238,1686831824,1686799422.68,0.1759002042329041,0.277,1,12
2023-06-15 18:23:44.420269,1686831825,1686799422.68,0.13150059553999915,0.277,1,12
2023-06-15 18:23:45.420308,1686831826,1686799422.68,0.36629153623552246,0.277,1,12
2023-06-15 18:23:46.419782,1686831827,1686799422.68,0.44091285278296544,0.277,1,12
2023-06-15 18:23:47.419451,1686831828,1686799422.68,0.3501138139000948,0.277,1,12
2023-06-15 18:23:48.427102,1686831829,1686799422.68,0.360636628317363,0.277,1,12
2023-06-15 18:23:49.424119,1686831830,1686799422.68,0.08383170595413114,0.277,1,12
2023-06-15 18:23:50.419691,1686831831,1686799422.68,0.9704144424019212,0.277,1,12
2023-06-15 18:23:51.425326,1686831832,1686799422.68,0.7518858068365399,0.277,1,12
2023-06-15 18:23:52.419582,1686831833,1686799422.68,0.24971746006277395,0.277,1,12
2023-06-15 18:23:53.423648,1686831834,1686799422.68,0.9680444801495294,0.277,1,12
2023-06-15 18:23:54.419555,1686831835,1686799422.68,0.9948895744717567,0.277,1,12
2023-06-15 18:23:55.419998,1686831836,1686799422.68,0.8580516327967002,0.277,1,12
2023-06-15 18:23:56.423109,1686831837,1686799422.68,0.6491122969976553,0.277,1,12
2023-06-15 18:23:57.421582,1686831838,1686799422.68,0.6127403003272643,0.277,1,12
2023-06-15 18:23:58.422943,1686831839,1686799422.68,0.5736445881257098,0.277,1,12
2023-06-15 18:23:59.424757,1686831840,1686799422.68,0.11821983791865087,0.277,1,12
2023-06-15 18:24:00.420328,1686831841,1686799422.68,0.38368980172937306,0.277,1,12
2023-06-15 18:24:01.427127,1686831842,1686799422.68,0.20430893923242088,0.277,1,12
2023-06-15 18:24:02.429262,1686831843,1686799422.68,0.7010521182416424,0.277,1,12
2023-06-15 18:24:03.424820,1686831844,1686799422.68,0.3003747892201566,0.277,1,12
2023-06-15 18:24:04.425091,1686831845,1686799422.68,0.036336554317774605,0.277,1,12
2023-06-15 18:24:05.423136,1686831846,1686799422.68,0.19506098282400774,0.277,1,12
2023-06-15 18:24:06.420664,1686831847,1686799422.68,0.9708624883114958,0.277,1,12
2023-06-15 18:24:07.425990,1686831848,1686799422.68,0.7055886342576488,0.277,1,12
2023-06-15 18:24:08.426411,1686831849,1686799422.68,0.038534535969313,0.277,1,12
2023-06-15 18:24:09.425394,1686831850,1686799422.68,0.4218496088893364,0.277,1,12
2023-06-15 18:24:10.421448,1686831851,1686799422.68,0.600495515269329,0.277,1,12
2023-06-15 18:24:11.428841,1686831852,1686799422.68,0.40785164297505216,0.277,1,12
2023-06-15 18:24:12.423728,1686831853,1686799422.68,0.7710169656878402,0.277,1,12
2023-06-15 18:24:13.426338,1686831854,1686799422.68,0.6692943029197622,0.277,1,12
2023-06-15 18:24:14.425684,1686831855,1686799422.68,0.04158777465882013,0.277,1,12
2023-06-15 18:24:15.423184,1686831856,1686799422.68,0.10356822426079981,0.277,1,12
2023-06-15 18:24:16.422455,1686831857,1686799422.68,0.7894886640290307,0.277,1,12
2023-06-15 18:24:17.423122,1686831858,1686799422.68,0.8510959210618408,0.277,1,12
2023-06-15 18:24:18.431159,1686831859,1686799422.68,0.3411862957929832,0.277,1,12
2023-06-15 18:24:19.421904,1686831860,1686799422.68,0.6831465046426491,0.277,1,12
2023-06-15 18:24:20.423325,1686831861,1686799422.68,0.8484515513186996,0.277,1,12
2023-06-15 18:24:21.426180,1686831862,1686799422.68,0.4343569047507154,0.277,1,12
2023-06-15 18:24:22.426254,1686831863,1686799422.68,0.6987870196211823,0.277,1,12
2023-06-15 18:24:23.428594,1686831864,1686799422.68,0.7741418105392422,0.277,1,12
2023-06-15 18:24:24.423419,1686831865,1686799422.68,0.48422544930952327,0.277,1,12
2023-06-15 18:24:25.426627,1686831866,1686799422.68,0.27200583911008736,0.277,1,12
2023-06-15 18:24:26.422350,1686831867,1686799422.68,0.869132375900443,0.277,1,12
2023-06-15 18:24:27.427932,1686831868,1686799422.68,0.9621542157323391,0.277,1,12
2023-06-15 18:24:28.429008,1686831869,1686799422.68,0.01394750990239313,0.277,1,12
2023-06-15 18:24:29.430345,1686831870,1686799422.68,0.2055039107995147,0.277,1,12
2023-06-15 18:24:30.427425,1686831871,1686799422.68,0.9857782043524919,0.277,1,12
2023-06-15 18:24:31.429069,1686831872,1686799422.68,0.9960765176976332,0.277,1,12
2023-06-15 18:24:32.427016,1686831873,1686799422.68,0.10543783808405371,0.277,1,12
2023-06-15 18:24:33.423284,1686831874,1686799422.68,0.9813057259388485,0.277,1,12
2023-06-15 18:24:34.432020,1686831875,1686799422.68,0.5427543917287907,0.277,1,12
2023-06-15 18:24:35.421663,1686831876,1686799422.68,0.0846787380120636,0.277,1,12
2023-06-15 18:24:36.430152,1686831877,1686799422.68,0.2172051988218172,0.277,1,12
2023-06-15 18:24:37.426678,1686831878,1686799422.68,0.4798835437575768,0.277,1,12
2023-06-15 18:24:38.423346,1686831879,1686799422.68,0.717117415950507,0.277,1,12
2023-06-15 18:24:39.423642,1686831880,1686799422.68,0.45225048997771267,0.277,1,12
2023-06-15 18:24:40.423049,1686831881,1686799422.68,0.7198638913309297,0.277,1,12
2023-06-15 18:24:41.423623,1686831882,1686799422.68,0.4290953716086283,0.277,1,12
2023-06-15 18:24:42.422524,1686831883,1686799422.68,0.10862829049130451,0.277,1,12
2023-06-15 18:24:43.424935,1686831884,1686799482.68,0.9891945407097626,0.266,1,12
2023-06-15 18:24:44.424591,1686831885,1686799482.68,0.4881338344476652,0.266,1,12
2023-06-15 18:24:45.424340,1686831886,1686799482.68,0.4213994679228198,0.266,1,12
2023-06-15 18:24:46.423662,1686831887,1686799482.68,0.30970587559771,0.266,1,12
2023-06-15 18:24:47.423400,1686831888,1686799482.68,0.6492205825804204,0.266,1,12
2023-06-15 18:24:48.429123,1686831889,1686799482.68,0.5664292712167547,0.266,1,12
2023-06-15 18:24:49.428820,1686831890,1686799482.68,0.2525931962823591,0.266,1,12
2023-06-15 18:24:50.420389,1686831891,1686799482.68,0.25211741487055417,0.266,1,12
2023-06-15 18:24:51.424192,1686831892,1686799482.68,0.4028869973057597,0.266,1,12
2023-06-15 18:24:52.423300,1686831893,1686799482.68,0.6772278880951751,0.266,1,12
2023-06-15 18:24:53.423045,1686831894,1686799482.68,0.27941698455080655,0.266,1,12
2023-06-15 18:24:54.423694,1686831895,1686799482.68,0.537867500918024,0.266,1,12
2023-06-15 18:24:55.415501,1686831896,1686799482.68,0.7331406869667603,0.266,1,12
2023-06-15 18:24:56.421984,1686831897,1686799482.68,0.3155053599401383,0.266,1,12
2023-06-15 18:24:57.424441,1686831898,1686799482.68,0.26674024835117194,0.266,1,12
2023-06-15 18:24:58.422543,1686831899,1686799482.68,0.7695015146906784,0.266,1,12
2023-06-15 18:24:59.418696,1686831900,1686799482.68,0.1095554232717254,0.266,1,12
2023-06-15 18:25:00.415542,1686831901,1686799482.68,0.445259225498119,0.266,1,12
2023-06-15 18:25:01.425507,1686831902,1686799482.68,0.3832822290394662,0.266,1,12
2023-06-15 18:25:02.425030,1686831903,1686799482.68,0.9183667417843834,0.266,1,12
2023-06-15 18:25:03.433044,1686831904,1686799482.68,0.16467720737029945,0.266,1,12
2023-06-15 18:25:04.428281,1686831905,1686799482.68,0.47888313517655445,0.266,1,12
2023-06-15 18:25:05.425726,1686831906,1686799482.68,0.4742608114112802,0.266,1,12
2023-06-15 18:25:06.429210,1686831907,1686799482.68,0.6786590346252706,0.266,1,12
2023-06-15 18:25:07.429260,1686831908,1686799482.68,0.4512127258670551,0.266,1,12
2023-06-15 18:25:08.425658,1686831909,1686799482.68,0.05455258316134348,0.266,1,12
2023-06-15 18:25:09.425465,1686831910,1686799482.68,0.7776160279797587,0.266,1,12
2023-06-15 18:25:10.422895,1686831911,1686799482.68,0.8310142477395834,0.266,1,12
2023-06-15 18:25:11.419504,1686831912,1686799482.68,0.7822501573289108,0.266,1,12
2023-06-15 18:25:12.419572,1686831913,1686799482.68,0.9794695228637145,0.266,1,12
2023-06-15 18:25:13.423589,1686831914,1686799482.68,0.2551840242496589,0.266,1,12
2023-06-15 18:25:14.423408,1686831915,1686799482.68,0.4756432127838679,0.266,1,12
2023-06-15 18:25:15.416691,1686831916,1686799482.68,0.3541970525353898,0.266,1,12
2023-06-15 18:25:16.424779,1686831917,1686799482.68,0.793326967222674,0.266,1,12
2023-06-15 18:25:17.426055,1686831918,1686799482.68,0.6246940525658047,0.266,1,12
2023-06-15 18:25:18.426193,1686831919,1686799482.68,0.08571149327767169,0.266,1,12
2023-06-15 18:25:19.423796,1686831920,1686799482.68,0.02099378517520456,0.266,1,12
2023-06-15 18:25:20.415639,1686831921,1686799482.68,0.3240772527677048,0.266,1,12
2023-06-15 18:25:21.423674,1686831922,1686799482.68,0.39357579362960415,0.266,1,12
2023-06-15 18:25:22.422522,1686831923,1686799482.68,0.35168648812033587,0.266,1,12
2023-06-15 18:25:23.425546,1686831924,1686799482.68,0.8719290064190088,0.266,1,12
2023-06-15 18:25:24.427601,1686831925,1686799482.68,0.6439588996578709,0.266,1,12
2023-06-15 18:25:25.425345,1686831926,1686799482.68,0.10753122169864582,0.266,1,12
2023-06-15 18:25:26.427459,1686831927,1686799482.68,0.621886941995174,0.266,1,12
2023-06-15 18:25:27.422212,1686831928,1686799482.68,0.6976095516773619,0.266,1,12
2023-06-15 18:25:28.423039,1686831929,1686799482.68,0.23217863260570604,0.266,1,12
2023-06-15 18:25:29.422775,1686831930,1686799482.68,0.08503756733386447,0.266,1,12
2023-06-15 18:25:30.417329,1686831931,1686799482.68,0.028859606138919025,0.266,1,12
2023-06-15 18:25:31.426603,1686831932,1686799482.68,0.5738169179713476,0.266,1,12
2023-06-15 18:25:32.423981,1686831933,1686799482.68,0.8385135835113174,0.266,1,12
2023-06-15 18:25:33.425543,1686831934,1686799482.68,0.27682788919997614,0.266,1,12
2023-06-15 18:25:34.426338,1686831935,1686799482.68,0.5827899838238145,0.266,1,12
2023-06-15 18:25:35.421140,1686831936,1686799482.68,0.5004552111818155,0.266,1,12
2023-06-15 18:25:36.418312,1686831937,1686799482.68,0.1176125212610637,0.266,1,12
2023-06-15 18:25:37.422294,1686831938,1686799482.68,0.7353243726156535,0.266,1,12
2023-06-15 18:25:38.424593,1686831939,1686799482.68,0.1759839382429812,0.266,1,12
2023-06-15 18:25:39.423071,1686831940,1686799482.68,0.8495111616918481,0.266,1,12
2023-06-15 18:25:40.422138,1686831941,1686799482.68,0.1989353716259541,0.266,1,12
2023-06-15 18:25:41.423526,1686831942,1686799482.68,0.6088657610272701,0.266,1,12
2023-06-15 18:25:42.422844,1686831943,1686799482.68,0.3425004368435468,0.266,1,12
2023-06-15 18:25:43.423894,1686831944,1686799542.67,0.732507423359208,0.512,1,12
2023-06-15 18:25:44.423790,1686831945,1686799542.67,0.08783545312089214,0.512,1,12
2023-06-15 18:25:45.417835,1686831946,1686799542.67,0.5648673173746283,0.512,1,12
2023-06-15 18:25:46.426060,1686831947,1686799542.67,0.2625117162676792,0.512,1,12
2023-06-15 18:25:47.421377,1686831948,1686799542.67,0.19692798095124153,0.512,1,12
2023-06-15 18:25:48.429227,1686831949,1686799542.67,0.4239079953576276,0.512,1,12
2023-06-15 18:25:49.421190,1686831950,1686799542.67,0.40115014213931643,0.512,1,12
2023-06-15 18:25:50.418067,1686831951,1686799542.67,0.9078872329645583,0.512,1,12
2023-06-15 18:25:51.420365,1686831952,1686799542.67,0.3907020202984436,0.512,1,12
2023-06-15 18:25:52.425562,1686831953,1686799542.67,0.6476169217945115,0.512,1,12
2023-06-15 18:25:53.424457,1686831954,1686799542.67,0.5837910655804528,0.512,1,12
2023-06-15 18:25:54.426292,1686831955,1686799542.67,0.7936724196466179,0.512,1,12
2023-06-15 18:25:55.424060,1686831956,1686799542.67,0.16720902768729173,0.512,1,12
2023-06-15 18:25:56.433163,1686831957,1686799542.67,0.5656228976296844,0.512,1,12
2023-06-15 18:25:57.429519,1686831958,1686799542.67,0.13268880156588791,0.512,1,12
2023-06-15 18:25:58.431637,1686831959,1686799542.67,0.7145624608243734,0.512,1,12
2023-06-15 18:25:59.428969,1686831960,1686799542.67,0.3948461584580255,0.512,1,12
2023-06-15 18:26:00.418767,1686831961,1686799542.67,0.33804352616607514,0.512,1,12
2023-06-15 18:26:01.429075,1686831962,1686799542.67,0.8693798400830776,0.512,1,12
2023-06-15 18:26:02.427695,1686831963,1686799542.67,0.31362039072397974,0.512,1,12
2023-06-15 18:26:03.427609,1686831964,1686799542.67,0.6402866575513363,0.512,1,12
2023-06-15 18:26:04.428548,1686831965,1686799542.67,0.5339369097171985,0.512,1,12
2023-06-15 18:26:05.422466,1686831966,1686799542.67,0.6201466969850048,0.512,1,12
2023-06-15 18:26:06.429263,1686831967,1686799542.67,0.3633466700549878,0.512,1,12
2023-06-15 18:26:07.427768,1686831968,1686799542.67,0.12797178011824784,0.512,1,12
2023-06-15 18:26:08.431426,1686831969,1686799542.67,0.9323173393308236,0.512,1,12
2023-06-15 18:26:09.428425,1686831970,1686799542.67,0.7824926250118001,0.512,1,12
2023-06-15 18:26:10.421444,1686831971,1686799542.67,0.6608303181942734,0.512,1,12
2023-06-15 18:26:11.418796,1686831972,1686799542.67,0.3017826584366283,0.512,1,12
2023-06-15 18:26:12.433367,1686831973,1686799542.67,0.3133933665129641,0.512,1,12
2023-06-15 18:26:13.419081,1686831974,1686799542.67,0.3892794541449176,0.512,1,12
2023-06-15 18:26:14.422834,1686831975,1686799542.67,0.1996596184749253,0.512,1,12
2023-06-15 18:26:15.418870,1686831976,1686799542.67,0.39843176524915125,0.512,1,12
2023-06-15 18:26:16.421650,1686831977,1686799542.67,0.6188651808532796,0.512,1,12
2023-06-15 18:26:17.420064,1686831978,1686799542.67,0.7039976341608619,0.512,1,12
